=== AUFSTELLUNGSANALYSE - ALLE MANNSCHAFTEN ===
 1. Manuel Riemann: 10.0 Punkte (10x Start-11)
 2. Aaron Zehnter: 10.0 Punkte (10x Start-11)
 3. Felix Gotze: 10.0 Punkte (10x Start-11)
 4. Raphael Obermair: 10.0 Punkte (10x Start-11)
 5. Filip Bilbija: 10.0 Punkte (10x Start-11)
 6. Tjark Scheller: 9.0 Punkte (9x Start-11)
 7. Marvin Mehlem: 8.0 Punkte (8x Start-11)
 8. Marcel Hoffmeier: 8.0 Punkte (8x Start-11)
 9. Ilyas Ansah: 7.0 Punkte (7x Start-11)
10. Mattes Hansen: 5.0 Punkte (5x Start-11)
11. Santiago Castaneda: 5.0 Punkte (5x Start-11)
12. Laurin Curda: 4.0 Punkte (4x Start-11)
13. Calvin Brackelmann: 3.0 Punkte (3x Start-11)
14. Adriano Grimaldi: 3.0 Punkte (3x Start-11)
15. Sven Michel: 3.0 Punkte (3x Start-11)
16. Casper Terho: 2.0 Punkte (2x Start-11)
17. Sebastian Klaas: 1.0 Punkte (1x Start-11)
18. Martin Ens: 1.0 Punkte (1x Start-11)
19. Luca Herrmann: 1.0 Punkte (1x Start-11)

=== Wolfsburg ===
 1. Kamil Grabara: 9.0 Punkte (9x Start-11)
 2. Kilian Fischer: 9.0 Punkte (9x Start-11)
 3. Joakim Maehle: 9.0 Punkte (9x Start-11)
 4. Mohamed Amoura: 8.0 Punkte (8x Start-11)
 5. Patrick Wimmer: 8.0 Punkte (8x Start-11)
 6. Konstantinos Koulierakis: 8.0 Punkte (8x Start-11)
 7. Denis Vavro: 8.0 Punkte (8x Start-11)
 8. Jonas Wind: 7.0 Punkte (7x Start-11)
 9. Maximilian Arnold: 7.0 Punkte (7x Start-11)
10. Bence Dardai: 6.0 Punkte (6x Start-11)
11. Yannick Gerhardt: 6.0 Punkte (6x Start-11)
12. Tiago Tomas: 4.0 Punkte (4x Start-11)
13. Jakub Kaminski: 4.0 Punkte (4x Start-11)
14. Aster Vranckx: 3.0 Punkte (3x Start-11)
15. Andreas Skov Olsen: 3.0 Punkte (3x Start-11)
16. David Odogu: 2.0 Punkte (2x Start-11)
17. Kevin Paredes: 2.0 Punkte (2x Start-11)
18. Mattias Svanberg: 2.0 Punkte (2x Start-11)
19. Lukas Nmecha: 2.0 Punkte (2x Start-11)
20. Sebastiaan Bornauw: 1.0 Punkte (1x Start-11)
21. Marius Muller: 1.0 Punkte (1x Start-11)
22. Lovro Majer: 1.0 Punkte (1x Start-11)

=== Nürnberg ===
 1. Julian Justvan: 6.0 Punkte (6x Start-11)
 2. Tim Janisch: 6.0 Punkte (6x Start-11)
 3. Caspar Jander: 6.0 Punkte (6x Start-11)
 4. Janis Antiste: 5.0 Punkte (5x Start-11)
 5. Tim Drexler: 5.0 Punkte (5x Start-11)
 6. Rafael Lubach: 5.0 Punkte (5x Start-11)
 7. Jan Reichert: 5.0 Punkte (5x Start-11)
 8. Berkay Yilmaz: 5.0 Punkte (5x Start-11)
 9. Robin Knoche: 4.0 Punkte (4x Start-11)
10. Fabio Gruber: 4.0 Punkte (4x Start-11)
11. Mahir Emreli: 3.0 Punkte (3x Start-11)
12. Ondrej Karafiat: 3.0 Punkte (3x Start-11)
13. Jens Castrop: 2.0 Punkte (2x Start-11)
14. Stefanos Tzimas: 2.0 Punkte (2x Start-11)
15. Nick Seidel: 2.0 Punkte (2x Start-11)
16. Marvin Rittmuller: 1.0 Punkte (1x Start-11)
17. Lino Tempelmann: 1.0 Punkte (1x Start-11)
18. Kenny-Prince Redondo: 1.0 Punkte (1x Start-11)
19. Noah Ganaus: 1.0 Punkte (1x Start-11)
20. Sargis Adamyan: 1.0 Punkte (1x Start-11)
21. Marlon Ritter: 1.0 Punkte (1x Start-11)
22. Jan Elvedi: 1.0 Punkte (1x Start-11)
23. Ragnar Ache: 1.0 Punkte (1x Start-11)
24. Robin Ziegele: 1.0 Punkte (1x Start-11)
25. Max Marie: 1.0 Punkte (1x Start-11)
26. Julian Pollersbeck: 1.0 Punkte (1x Start-11)
27. Tim Breithaupt: 1.0 Punkte (1x Start-11)
28. Cristian Reynero: 1.0 Punkte (1x Start-11)
29. Julian Krahl: 1.0 Punkte (1x Start-11)
30. Anssi Suhonen: 1.0 Punkte (1x Start-11)
31. Jamil Siebert: 1.0 Punkte (1x Start-11)
32. Tim Handwerker: 1.0 Punkte (1x Start-11)
33. Frederic Ananou: 1.0 Punkte (1x Start-11)
34. Andreas Geipl: 1.0 Punkte (1x Start-11)
35. Sven Kohler: 1.0 Punkte (1x Start-11)
36. Filip Kaloc: 1.0 Punkte (1x Start-11)
37. Dawid Kownacki: 1.0 Punkte (1x Start-11)
38. Rayan Philippe: 1.0 Punkte (1x Start-11)
39. Jan Gyamerah: 1.0 Punkte (1x Start-11)
40. Giovanni Haag: 1.0 Punkte (1x Start-11)
41. Eric Hottmann: 1.0 Punkte (1x Start-11)
42. Luca Sirch: 1.0 Punkte (1x Start-11)
43. Matthias Zimmermann: 1.0 Punkte (1x Start-11)
44. Paul Jaeckel: 1.0 Punkte (1x Start-11)
45. Richmond Tachie: 1.0 Punkte (1x Start-11)
46. Leon Bell Bell: 1.0 Punkte (1x Start-11)
47. Andre Hoffmann: 1.0 Punkte (1x Start-11)
48. Florian Kastenmeier: 1.0 Punkte (1x Start-11)
49. Leopold Wurm: 1.0 Punkte (1x Start-11)
50. Christian Kuhlwetter: 1.0 Punkte (1x Start-11)
51. Tim Oberdorf: 1.0 Punkte (1x Start-11)
52. Lukas Schleimer: 1.0 Punkte (1x Start-11)
53. Marko Johansson: 1.0 Punkte (1x Start-11)
54. Moritz Heyer: 1.0 Punkte (1x Start-11)
55. Michal Kukucka: 1.0 Punkte (1x Start-11)
56. Ermin Bicakcic: 1.0 Punkte (1x Start-11)
57. Maximilian Bauer: 1.0 Punkte (1x Start-11)
58. Myron van Brederode: 1.0 Punkte (1x Start-11)
59. Daniel Hanslik: 1.0 Punkte (1x Start-11)
60. Danilo Soares: 1.0 Punkte (1x Start-11)
61. Isak Johannesson: 1.0 Punkte (1x Start-11)
62. Nicolas Gavory: 1.0 Punkte (1x Start-11)

=== Augsburg ===
 1. Finn Dahmen: 10.0 Punkte (10x Start-11)
 2. Frank Onyeka: 10.0 Punkte (10x Start-11)
 3. Alexis Claude-Maurice: 10.0 Punkte (10x Start-11)
 4. Jeffrey Gouweleeuw: 10.0 Punkte (10x Start-11)
 5. Dimitrios Giannoulis: 10.0 Punkte (10x Start-11)
 6. Chrislain Matsima: 10.0 Punkte (10x Start-11)
 7. Cedric Zesiger: 9.0 Punkte (9x Start-11)
 8. Marius Wolf: 9.0 Punkte (9x Start-11)
 9. Kristijan Jakic: 7.0 Punkte (7x Start-11)
10. Samuel Essende: 6.0 Punkte (6x Start-11)
11. Fredrik Jensen: 5.0 Punkte (5x Start-11)
12. Elvis Rexhbecaj: 4.0 Punkte (4x Start-11)
13. Phillip Tietz: 4.0 Punkte (4x Start-11)
14. Mert Komur: 4.0 Punkte (4x Start-11)
15. Keven Schlotterbeck: 1.0 Punkte (1x Start-11)
16. Robert Gumny: 1.0 Punkte (1x Start-11)

=== Hannover ===
 1. Ron-Robert Zieler: 10.0 Punkte (10x Start-11)
 2. Phil Neumann: 10.0 Punkte (10x Start-11)
 3. Fabian Kunze: 9.0 Punkte (9x Start-11)
 4. Enzo Leopold: 9.0 Punkte (9x Start-11)
 5. Nicolo Tresoldi: 8.0 Punkte (8x Start-11)
 6. Josh Knight: 7.0 Punkte (7x Start-11)
 7. Lars Gindorf: 6.0 Punkte (6x Start-11)
 8. Sei Muroya: 6.0 Punkte (6x Start-11)
 9. Boris Tomiak: 5.0 Punkte (5x Start-11)
10. Monju Momuluh: 5.0 Punkte (5x Start-11)
11. Hyun-ju Lee: 5.0 Punkte (5x Start-11)
12. Brooklyn Ezeh: 5.0 Punkte (5x Start-11)
13. Marcel Halstenberg: 5.0 Punkte (5x Start-11)
14. Jannik Rochelt: 4.0 Punkte (4x Start-11)
15. Havard Nielsen: 4.0 Punkte (4x Start-11)
16. Jannik Dehm: 3.0 Punkte (3x Start-11)
17. Kolja Oudenne: 3.0 Punkte (3x Start-11)
18. Jessic Ngankam: 2.0 Punkte (2x Start-11)
19. Andreas Voglsammer: 2.0 Punkte (2x Start-11)
20. Bartlomiej Wdowik: 2.0 Punkte (2x Start-11)

=== Köln ===
 1. Marvin Schwabe: 6.0 Punkte (6x Start-11)
 2. Luca Waldschmidt: 6.0 Punkte (6x Start-11)
 3. Jan Thielmann: 6.0 Punkte (6x Start-11)
 4. Eric Martel: 5.0 Punkte (5x Start-11)
 5. Timo Hubers: 5.0 Punkte (5x Start-11)
 6. Florian Kainz: 5.0 Punkte (5x Start-11)
 7. Dominique Heintz: 5.0 Punkte (5x Start-11)
 8. Damion Downs: 3.0 Punkte (3x Start-11)
 9. Max Finkgrafe: 3.0 Punkte (3x Start-11)
10. Leart Pacarada: 3.0 Punkte (3x Start-11)
11. Mathias Olesen: 3.0 Punkte (3x Start-11)
12. Jusuf Gazibegovic: 3.0 Punkte (3x Start-11)
13. Denis Huseinbasic: 3.0 Punkte (3x Start-11)
14. Tim Lemperle: 3.0 Punkte (3x Start-11)
15. Steffen Tigges: 2.0 Punkte (2x Start-11)
16. Dejan Ljubicic: 2.0 Punkte (2x Start-11)
17. Joel Schmied: 2.0 Punkte (2x Start-11)
18. Joshua Quarshie: 1.0 Punkte (1x Start-11)
19. Tjark Scheller: 1.0 Punkte (1x Start-11)
20. Monju Momuluh: 1.0 Punkte (1x Start-11)
21. Maximilian Dietz: 1.0 Punkte (1x Start-11)
22. Julian Justvan: 1.0 Punkte (1x Start-11)
23. Janis Antiste: 1.0 Punkte (1x Start-11)
24. Tim Drexler: 1.0 Punkte (1x Start-11)
25. Tim Janisch: 1.0 Punkte (1x Start-11)
26. Nahuel Noll: 1.0 Punkte (1x Start-11)
27. Branimir Hrgota: 1.0 Punkte (1x Start-11)
28. Mahir Emreli: 1.0 Punkte (1x Start-11)
29. Casper Terho: 1.0 Punkte (1x Start-11)
30. Marcel Hoffmeier: 1.0 Punkte (1x Start-11)
31. Robin Knoche: 1.0 Punkte (1x Start-11)
32. Enzo Leopold: 1.0 Punkte (1x Start-11)
33. Felix Gotze: 1.0 Punkte (1x Start-11)
34. Nicolo Tresoldi: 1.0 Punkte (1x Start-11)
35. Marcel Halstenberg: 1.0 Punkte (1x Start-11)
36. Julian Green: 1.0 Punkte (1x Start-11)
37. Santiago Castaneda: 1.0 Punkte (1x Start-11)
38. Fabio Gruber: 1.0 Punkte (1x Start-11)
39. Ron-Robert Zieler: 1.0 Punkte (1x Start-11)
40. Boris Tomiak: 1.0 Punkte (1x Start-11)
41. Marco John: 1.0 Punkte (1x Start-11)
42. Noel Futkeu: 1.0 Punkte (1x Start-11)
43. Caspar Jander: 1.0 Punkte (1x Start-11)
44. Rafael Lubach: 1.0 Punkte (1x Start-11)
45. Felix Klaus: 1.0 Punkte (1x Start-11)
46. Hyun-ju Lee: 1.0 Punkte (1x Start-11)
47. Berkay Yilmaz: 1.0 Punkte (1x Start-11)
48. Roberto Massimo: 1.0 Punkte (1x Start-11)
49. Raphael Obermair: 1.0 Punkte (1x Start-11)
50. Filip Bilbija: 1.0 Punkte (1x Start-11)
51. Phil Neumann: 1.0 Punkte (1x Start-11)
52. Sven Michel: 1.0 Punkte (1x Start-11)
53. Lars Gindorf: 1.0 Punkte (1x Start-11)
54. Fabian Kunze: 1.0 Punkte (1x Start-11)
55. Imad Rondic: 1.0 Punkte (1x Start-11)
56. Luca Itter: 1.0 Punkte (1x Start-11)
57. Manuel Riemann: 1.0 Punkte (1x Start-11)
58. Aaron Zehnter: 1.0 Punkte (1x Start-11)
59. Noah Loosli: 1.0 Punkte (1x Start-11)
60. Michal Kukucka: 1.0 Punkte (1x Start-11)
61. Marvin Mehlem: 1.0 Punkte (1x Start-11)
62. Brooklyn Ezeh: 1.0 Punkte (1x Start-11)

=== St. Pauli ===
 1. Eric Smith: 10.0 Punkte (10x Start-11)
 2. Danel Sinani: 10.0 Punkte (10x Start-11)
 3. Philipp Treu: 10.0 Punkte (10x Start-11)
 4. David Nemeth: 10.0 Punkte (10x Start-11)
 5. Hauke Wahl: 9.0 Punkte (9x Start-11)
 6. Manolis Saliakas: 9.0 Punkte (9x Start-11)
 7. Nikola Vasilj: 9.0 Punkte (9x Start-11)
 8. Siebe Van der Heyden: 7.0 Punkte (7x Start-11)
 9. Noah Weisshaupt: 6.0 Punkte (6x Start-11)
10. Jackson Irvine: 5.0 Punkte (5x Start-11)
11. Carlo Boukhalfa: 5.0 Punkte (5x Start-11)
12. Morgan Guilavogui: 5.0 Punkte (5x Start-11)
13. Oladapo Afolayan: 4.0 Punkte (4x Start-11)
14. Elias Saad: 4.0 Punkte (4x Start-11)
15. Lars Ritzka: 3.0 Punkte (3x Start-11)
16. Adam Dzwigala: 2.0 Punkte (2x Start-11)
17. Connor Metcalfe: 1.0 Punkte (1x Start-11)
18. Ben Voll: 1.0 Punkte (1x Start-11)

=== Union Berlin ===
 1. Danilho Doekhi: 10.0 Punkte (10x Start-11)
 2. Janik Haberer: 10.0 Punkte (10x Start-11)
 3. Rani Khedira: 10.0 Punkte (10x Start-11)
 4. Leopold Querfeld: 10.0 Punkte (10x Start-11)
 5. Andrej Ilic: 9.0 Punkte (9x Start-11)
 6. Frederik Ronnow: 9.0 Punkte (9x Start-11)
 7. Christopher Trimmel: 9.0 Punkte (9x Start-11)
 8. Diogo Leite: 7.0 Punkte (7x Start-11)
 9. Andras Schafer: 7.0 Punkte (7x Start-11)
10. Benedict Hollerbach: 7.0 Punkte (7x Start-11)
11. Josip Juranovic: 6.0 Punkte (6x Start-11)
12. Tom Rothe: 5.0 Punkte (5x Start-11)
13. Tim Skarke: 3.0 Punkte (3x Start-11)
14. Woo-yeong Jeong: 2.0 Punkte (2x Start-11)
15. Kevin Vogt: 2.0 Punkte (2x Start-11)
16. Laszlo Benes: 1.0 Punkte (1x Start-11)
17. David Preu: 1.0 Punkte (1x Start-11)
18. Alexander Schwolow: 1.0 Punkte (1x Start-11)
19. Lucas Tousart: 1.0 Punkte (1x Start-11)

=== Mainz ===
 1. Kaishu Sano: 10.0 Punkte (10x Start-11)
 2. Anthony Caci: 10.0 Punkte (10x Start-11)
 3. Danny da Costa: 10.0 Punkte (10x Start-11)
 4. Jae-sung Lee: 10.0 Punkte (10x Start-11)
 5. Jonathan Burkardt: 9.0 Punkte (9x Start-11)
 6. Paul Nebel: 9.0 Punkte (9x Start-11)
 7. Nadiem Amiri: 9.0 Punkte (9x Start-11)
 8. Robin Zentner: 8.0 Punkte (8x Start-11)
 9. Phillipp Mwene: 8.0 Punkte (8x Start-11)
10. Andreas Hanche-Olsen: 6.0 Punkte (6x Start-11)
11. Moritz Jenz: 6.0 Punkte (6x Start-11)
12. Dominik Kohr: 6.0 Punkte (6x Start-11)
13. Nelson Weiper: 2.0 Punkte (2x Start-11)
14. Stefan Bell: 2.0 Punkte (2x Start-11)
15. Lasse Riess: 2.0 Punkte (2x Start-11)
16. Nikolas Veratschnig: 2.0 Punkte (2x Start-11)
17. Silvan Widmer: 1.0 Punkte (1x Start-11)

=== Hoffenheim ===
 1. Andrej Kramaric: 10.0 Punkte (10x Start-11)
 2. Arthur Chaves: 9.0 Punkte (9x Start-11)
 3. Tom Bischof: 9.0 Punkte (9x Start-11)
 4. Oliver Baumann: 9.0 Punkte (9x Start-11)
 5. Anton Stach: 9.0 Punkte (9x Start-11)
 6. Leo Ostigard: 8.0 Punkte (8x Start-11)
 7. Bazoumana Toure: 7.0 Punkte (7x Start-11)
 8. Pavel Kaderabek: 7.0 Punkte (7x Start-11)
 9. Marius Bulter: 7.0 Punkte (7x Start-11)
10. Kevin Akpoguma: 6.0 Punkte (6x Start-11)
11. Haris Tabakovic: 4.0 Punkte (4x Start-11)
12. Stanley Nsoki: 4.0 Punkte (4x Start-11)
13. Valentin Gendrey: 4.0 Punkte (4x Start-11)
14. Adam Hlozek: 4.0 Punkte (4x Start-11)
15. Gift Orban: 3.0 Punkte (3x Start-11)
16. David Jurasek: 2.0 Punkte (2x Start-11)
17. Finn Becker: 2.0 Punkte (2x Start-11)
18. Dennis Geiger: 2.0 Punkte (2x Start-11)
19. Alexander Prass: 1.0 Punkte (1x Start-11)
20. Umut Tohumcu: 1.0 Punkte (1x Start-11)
21. Diadie Samassekou: 1.0 Punkte (1x Start-11)
22. Luca Philipp: 1.0 Punkte (1x Start-11)

=== Freiburg ===
 1. Philipp Lienhart: 10.0 Punkte (10x Start-11)
 2. Ritsu Doan: 10.0 Punkte (10x Start-11)
 3. Maximilian Eggestein: 10.0 Punkte (10x Start-11)
 4. Matthias Ginter: 9.0 Punkte (9x Start-11)
 5. Vincenzo Grifo: 9.0 Punkte (9x Start-11)
 6. Patrick Osterhage: 9.0 Punkte (9x Start-11)
 7. Junior Adamu: 8.0 Punkte (8x Start-11)
 8. Lucas Holer: 8.0 Punkte (8x Start-11)
 9. Jordy Makengo: 6.0 Punkte (6x Start-11)
10. Florian Muller: 5.0 Punkte (5x Start-11)
11. Max Rosenfelder: 5.0 Punkte (5x Start-11)
12. Noah Atubolu: 5.0 Punkte (5x Start-11)
13. Christian Gunter: 4.0 Punkte (4x Start-11)
14. Johan Manzambi: 4.0 Punkte (4x Start-11)
15. Kiliann Sildillia: 3.0 Punkte (3x Start-11)
16. Lukas Kubler: 3.0 Punkte (3x Start-11)
17. Eren Dinkci: 1.0 Punkte (1x Start-11)
18. Michael Gregoritsch: 1.0 Punkte (1x Start-11)

=== VfL Bochum ===
 1. Timo Horn: 10.0 Punkte (10x Start-11)
 2. Maximilian Wittek: 10.0 Punkte (10x Start-11)
 3. Tim Oermann: 10.0 Punkte (10x Start-11)
 4. Matus Bero: 9.0 Punkte (9x Start-11)
 5. Ibrahima Sissoko: 9.0 Punkte (9x Start-11)
 6. Tom Krauss: 9.0 Punkte (9x Start-11)
 7. Felix Passlack: 9.0 Punkte (9x Start-11)
 8. Georgios Masouras: 8.0 Punkte (8x Start-11)
 9. Philipp Hofmann: 8.0 Punkte (8x Start-11)
10. Bernardo: 7.0 Punkte (7x Start-11)
11. Ivan Ordets: 6.0 Punkte (6x Start-11)
12. Jakov Medic: 5.0 Punkte (5x Start-11)
13. Myron Boadu: 4.0 Punkte (4x Start-11)
14. Gerrit Holtmann: 3.0 Punkte (3x Start-11)
15. Cristian Gamboa: 1.0 Punkte (1x Start-11)
16. Moritz Broschinski: 1.0 Punkte (1x Start-11)
17. Mats Pannewig: 1.0 Punkte (1x Start-11)

=== Braunschweig ===
 1. Marvin Rittmuller: 10.0 Punkte (10x Start-11)
 2. Sven Kohler: 10.0 Punkte (10x Start-11)
 3. Lino Tempelmann: 9.0 Punkte (9x Start-11)
 4. Ron-Thorben Hoffmann: 9.0 Punkte (9x Start-11)
 5. Cristian Reynero: 9.0 Punkte (9x Start-11)
 6. Paul Jaeckel: 9.0 Punkte (9x Start-11)
 7. Rayan Philippe: 8.0 Punkte (8x Start-11)
 8. Richmond Tachie: 8.0 Punkte (8x Start-11)
 9. Jannis Nikolaou: 6.0 Punkte (6x Start-11)
10. Leon Bell Bell: 5.0 Punkte (5x Start-11)
11. Max Marie: 4.0 Punkte (4x Start-11)
12. Sebastian Polter: 4.0 Punkte (4x Start-11)
13. Ermin Bicakcic: 4.0 Punkte (4x Start-11)
14. Johan Gomez: 4.0 Punkte (4x Start-11)
15. Julian Baas: 3.0 Punkte (3x Start-11)
16. Christian Conteh: 2.0 Punkte (2x Start-11)
17. Fabio Di Michele Sanchez: 2.0 Punkte (2x Start-11)
18. Marko Johansson: 1.0 Punkte (1x Start-11)
19. Fabio Kaufmann: 1.0 Punkte (1x Start-11)
20. Sanoussy Ba: 1.0 Punkte (1x Start-11)
21. Kevin Ehlers: 1.0 Punkte (1x Start-11)

=== K'lautern ===
 1. Luca Sirch: 10.0 Punkte (10x Start-11)
 2. Ragnar Ache: 10.0 Punkte (10x Start-11)
 3. Marlon Ritter: 9.0 Punkte (9x Start-11)
 4. Jan Elvedi: 9.0 Punkte (9x Start-11)
 5. Kenny-Prince Redondo: 8.0 Punkte (8x Start-11)
 6. Julian Krahl: 8.0 Punkte (8x Start-11)
 7. Daniel Hanslik: 8.0 Punkte (8x Start-11)
 8. Filip Kaloc: 7.0 Punkte (7x Start-11)
 9. Tim Breithaupt: 6.0 Punkte (6x Start-11)
10. Jean Zimmer: 6.0 Punkte (6x Start-11)
11. Maximilian Bauer: 6.0 Punkte (6x Start-11)
12. Jannis Heuer: 5.0 Punkte (5x Start-11)
13. Florian Kleinhansl: 5.0 Punkte (5x Start-11)
14. Daisuke Yokota: 4.0 Punkte (4x Start-11)
15. Simon Simoni: 2.0 Punkte (2x Start-11)
16. Jan Gyamerah: 2.0 Punkte (2x Start-11)
17. Frank Ronstadt: 2.0 Punkte (2x Start-11)
18. Erik Wekesser: 2.0 Punkte (2x Start-11)
19. Leon Robinson: 1.0 Punkte (1x Start-11)

=== Karlsruhe ===
 1. Marvin Wanitzek: 10.0 Punkte (10x Start-11)
 2. Max Weiss: 10.0 Punkte (10x Start-11)
 3. Christoph Kobald: 10.0 Punkte (10x Start-11)
 4. Dzenis Burnic: 9.0 Punkte (9x Start-11)
 5. Sebastian Jung: 9.0 Punkte (9x Start-11)
 6. David Herold: 9.0 Punkte (9x Start-11)
 7. Marcel Franke: 8.0 Punkte (8x Start-11)
 8. Bambase Conte: 8.0 Punkte (8x Start-11)
 9. Marcel Beifus: 8.0 Punkte (8x Start-11)
10. Leon Jensen: 6.0 Punkte (6x Start-11)
11. Nicolai Rapp: 6.0 Punkte (6x Start-11)
12. Louey Ben Farhat: 5.0 Punkte (5x Start-11)
13. Lilian Egloff: 3.0 Punkte (3x Start-11)
14. Mikkel Kaufmann: 3.0 Punkte (3x Start-11)
15. Fabian Schleusener: 2.0 Punkte (2x Start-11)
16. Robin Bormuth: 2.0 Punkte (2x Start-11)
17. Rafael Pinto Pedrosa: 1.0 Punkte (1x Start-11)
18. Robin Heusser: 1.0 Punkte (1x Start-11)

=== Elversberg ===
 1. Fisnik Asllani: 10.0 Punkte (10x Start-11)
 2. Nicolas Kristof: 10.0 Punkte (10x Start-11)
 3. Elias Baum: 10.0 Punkte (10x Start-11)
 4. Maurice Neubauer: 10.0 Punkte (10x Start-11)
 5. Lukas Pinckert: 9.0 Punkte (9x Start-11)
 6. Lukas Petkov: 9.0 Punkte (9x Start-11)
 7. Tom Zimmerschied: 9.0 Punkte (9x Start-11)
 8. Semih Sahin: 9.0 Punkte (9x Start-11)
 9. Muhammed Damar: 9.0 Punkte (9x Start-11)
10. Robin Fellhauer: 9.0 Punkte (9x Start-11)
11. Florian Le Joncour: 7.0 Punkte (7x Start-11)
12. Maximilian Rohr: 4.0 Punkte (4x Start-11)
13. Carlo Sickinger: 3.0 Punkte (3x Start-11)
14. Manuel Feil: 1.0 Punkte (1x Start-11)
15. Luca Schnellbacher: 1.0 Punkte (1x Start-11)

=== Holstein Kiel ===
 1. Lasse Rosenboom: 10.0 Punkte (10x Start-11)
 2. Shuto Machino: 9.0 Punkte (9x Start-11)
 3. Steven Skrzybski: 9.0 Punkte (9x Start-11)
 4. Nicolai Remberg: 9.0 Punkte (9x Start-11)
 5. David Zec: 9.0 Punkte (9x Start-11)
 6. Timo Becker: 9.0 Punkte (9x Start-11)
 7. Alexander Bernhardsson: 8.0 Punkte (8x Start-11)
 8. Armin Gigovic: 8.0 Punkte (8x Start-11)
 9. Thomas Dahne: 8.0 Punkte (8x Start-11)
10. John Tolkin: 7.0 Punkte (7x Start-11)
11. Marco Komenda: 5.0 Punkte (5x Start-11)
12. Magnus Knudsen: 5.0 Punkte (5x Start-11)
13. Marko Ivezic: 5.0 Punkte (5x Start-11)
14. Carl Johansson: 3.0 Punkte (3x Start-11)
15. Timon Weiner: 2.0 Punkte (2x Start-11)
16. Finn Porath: 2.0 Punkte (2x Start-11)
17. Phil Harres: 1.0 Punkte (1x Start-11)
18. Lewis Holtby: 1.0 Punkte (1x Start-11)

=== Fürth ===
 1. Joshua Quarshie: 5.0 Punkte (5x Start-11)
 2. Branimir Hrgota: 5.0 Punkte (5x Start-11)
 3. Maximilian Dietz: 4.0 Punkte (4x Start-11)
 4. Nahuel Noll: 4.0 Punkte (4x Start-11)
 5. Noel Futkeu: 4.0 Punkte (4x Start-11)
 6. Jomaine Consbruch: 4.0 Punkte (4x Start-11)
 7. Simon Asta: 4.0 Punkte (4x Start-11)
 8. Luca Itter: 4.0 Punkte (4x Start-11)
 9. Noah Loosli: 4.0 Punkte (4x Start-11)
10. Julian Green: 3.0 Punkte (3x Start-11)
11. Marco John: 3.0 Punkte (3x Start-11)
12. Felix Klaus: 3.0 Punkte (3x Start-11)
13. Niko Giesselmann: 2.0 Punkte (2x Start-11)
14. Roberto Massimo: 2.0 Punkte (2x Start-11)
15. Marton Dardai: 1.0 Punkte (1x Start-11)
16. Andreas Muller: 1.0 Punkte (1x Start-11)
17. Fabian Reese: 1.0 Punkte (1x Start-11)
18. Dzenis Burnic: 1.0 Punkte (1x Start-11)
19. Monju Momuluh: 1.0 Punkte (1x Start-11)
20. Lilian Egloff: 1.0 Punkte (1x Start-11)
21. Julian Justvan: 1.0 Punkte (1x Start-11)
22. Janis Antiste: 1.0 Punkte (1x Start-11)
23. Louey Ben Farhat: 1.0 Punkte (1x Start-11)
24. Max Weiss: 1.0 Punkte (1x Start-11)
25. Tim Drexler: 1.0 Punkte (1x Start-11)
26. Tim Janisch: 1.0 Punkte (1x Start-11)
27. Fabian Nurnberger: 1.0 Punkte (1x Start-11)
28. Marcel Franke: 1.0 Punkte (1x Start-11)
29. Stefanos Tzimas: 1.0 Punkte (1x Start-11)
30. Toni Leistner: 1.0 Punkte (1x Start-11)
31. Sei Muroya: 1.0 Punkte (1x Start-11)
32. Marco Meyerhofer: 1.0 Punkte (1x Start-11)
33. Gideon Jung: 1.0 Punkte (1x Start-11)
34. Marcel Beifus: 1.0 Punkte (1x Start-11)
35. Robin Knoche: 1.0 Punkte (1x Start-11)
36. Enzo Leopold: 1.0 Punkte (1x Start-11)
37. Ibrahim Maza: 1.0 Punkte (1x Start-11)
38. Rafael Pinto Pedrosa: 1.0 Punkte (1x Start-11)
39. Nicolo Tresoldi: 1.0 Punkte (1x Start-11)
40. Tjark Ernst: 1.0 Punkte (1x Start-11)
41. Marcel Halstenberg: 1.0 Punkte (1x Start-11)
42. Christoph Kobald: 1.0 Punkte (1x Start-11)
43. Ron-Robert Zieler: 1.0 Punkte (1x Start-11)
44. Aleksandar Vukotic: 1.0 Punkte (1x Start-11)
45. Lennart Grill: 1.0 Punkte (1x Start-11)
46. Ondrej Karafiat: 1.0 Punkte (1x Start-11)
47. Caspar Jander: 1.0 Punkte (1x Start-11)
48. Marcel Schuhen: 1.0 Punkte (1x Start-11)
49. Michael Cuisance: 1.0 Punkte (1x Start-11)
50. Bambase Conte: 1.0 Punkte (1x Start-11)
51. Dennis Srbeny: 1.0 Punkte (1x Start-11)
52. Rafael Lubach: 1.0 Punkte (1x Start-11)
53. Hyun-ju Lee: 1.0 Punkte (1x Start-11)
54. Jan Reichert: 1.0 Punkte (1x Start-11)
55. Berkay Yilmaz: 1.0 Punkte (1x Start-11)
56. Marvin Wanitzek: 1.0 Punkte (1x Start-11)
57. Jonjoe Kenny: 1.0 Punkte (1x Start-11)
58. Phil Neumann: 1.0 Punkte (1x Start-11)
59. Linus Gechter: 1.0 Punkte (1x Start-11)
60. Philipp Forster: 1.0 Punkte (1x Start-11)
61. Lars Gindorf: 1.0 Punkte (1x Start-11)
